dataset,k,metric,threshold,bow,classifier,acc
bitext,0,_,0.0,tfidf,rfc,0.7724634316229394
bitext,0,_,0.0,tfidf,xgc,0.9904806129556536
bitext,0,_,0.0,tfidf,nnc,0.9958207569073602
bitext,0,_,0.0,count,rfc,0.8263292314836312
bitext,0,_,0.0,count,xgc,0.9951242163919202
bitext,0,_,0.0,count,nnc,0.9958207569073602
bitext,0,_,0.0,bm25,rfc,0.7775713954028326
bitext,0,_,0.0,bm25,xgc,0.9948920362201068
bitext,0,_,0.0,bm25,nnc,0.9969816577664268
